ID_Etudiant,Nom,Classe_ID,Notes,Absences
3649,Mrs. Tammy Curry,43,8.32,18
3650,Alex Clements,43,19.88,4
3651,Matthew Andrade,23,6.07,4
3652,Jessica Wilson,11,4.19,10
3653,Dean Turner,42,0.94,1
3654,Sarah Sanchez,40,0.36,2
3655,Jacqueline Kennedy,3,17.62,9
3656,Jessica Burgess,37,7.14,4
3657,Destiny Powers,42,3.17,11
3658,Susan Gregory,44,16.56,14
3659,Jason Smith,42,17.89,12
3660,Carlos Adams,26,0.64,5
3661,Vanessa Flores,49,1.27,14
3662,Albert Nguyen,22,8.61,0
3663,Dwayne Joseph,28,12.35,4
3664,Leah Walters,7,2.41,6
3665,James Spears,1,4.48,5
3666,Gilbert Reed,7,5.16,9
3667,Joel Newton,17,6.81,9
3668,Michael Chambers,15,7.1,2
3669,Andrew Phelps,33,0.93,5
3670,Lynn Hoffman,48,17.55,7
3671,Daniel Mercer,34,5.35,6
3672,Edgar Stewart,36,3.02,13
3673,Alyssa Weber,38,13.8,2
3674,Guy Reynolds,45,10.31,7
3675,Allison Mcpherson DDS,37,13.39,4
3676,David Morse Jr.,15,14.13,17
3677,Sarah Davis,29,18.53,11
3678,Willie Duncan,24,8.76,0
3679,Christopher Waters,26,9.14,15
3680,Jennifer Ortiz,30,16.83,5
3681,Jennifer Greene,50,2.22,11
3682,Jack Garcia,44,2.12,3
3683,Toni Gill,38,12.21,15
3684,Joseph Myers,45,15.64,17
3685,Kathleen Marshall,33,18.95,12
3686,Joanna Bradshaw,10,16.47,6
3687,Dylan Patel,23,0.84,15
3688,John Jackson,2,2.11,12
3689,Janet Delgado,31,12.6,14
3690,Jennifer Fields,7,17.42,7
3691,Brenda Harvey,19,18.22,3
3692,Ms. Monique Dougherty MD,27,3.14,12
3693,Keith Kennedy,6,5.84,4
3694,Jacob Paul,8,8.83,10
3695,Martha Arnold,47,10.12,4
3696,Sarah Martin,10,14.65,12
3697,Shaun Thompson,23,1.99,10
3698,Tammy Morris,20,12.94,9
3699,Steven Clark,22,6.69,13
3700,David Morrison,30,2.76,19
3701,Rebecca Kaufman DDS,14,16.97,12
3702,Larry Rivera,34,8.78,17
3703,Caitlin Ford,31,8.31,2
3704,Adriana Johnson,23,15.38,11
3705,Sharon Cowan,31,4.91,15
3706,Andrea Butler,7,16.18,18
3707,Mike Martinez,29,6.83,0
3708,Maria Ferguson,47,10.1,7
3709,John Barber,45,1.7,19
3710,James Short,29,7.45,5
3711,Heidi Moran,21,15.1,7
3712,Marie Patterson,5,7.21,11
3713,Charles Baker,20,13.3,11
3714,Nicole Rodriguez,3,3.03,10
3715,Jason Morgan,46,15.07,16
3716,Rebecca Clark,8,8.43,0
3717,Martin Jones,2,4.56,19
3718,Katherine Sanchez,22,16.04,19
3719,Edward Wallace,42,8.27,12
3720,Melissa Carroll,7,8.19,2
3721,Pam Hernandez,44,9.18,20
3722,Daniel Wood,11,17.05,7
3723,Eddie Duffy,48,15.89,4
3724,Mark Alvarez,16,7.24,15
3725,Edward Manning,34,0.6,6
3726,Bridget Carter,12,2.91,1
3727,Mark Johnson,36,0.2,6
3728,Eric Silva,11,16.12,9
3729,Nathan Mcgee,22,18.87,13
3730,Jennifer Montgomery MD,36,1.7,2
3731,Christopher Farrell,28,6.3,10
3732,James Grimes,30,19.64,12
3733,Mr. Joseph Thompson,15,3.29,20
3734,Alexis Arroyo,26,1.23,5
3735,Eric Walker,41,15.18,13
3736,Richard Mccormick,12,13.2,4
3737,Heather Stevens,12,12.83,9
3738,Susan Larsen,41,18.05,9
3739,Rachel Warren,43,1.16,12
3740,Dale Beck,28,12.63,15
3741,Brett Rivera,26,14.27,1
3742,Juan Nichols,2,13.21,8
3743,Shelia Waller,48,10.4,13
3744,Keith Wright,40,5.91,5
3745,Patrick Norris,13,8.04,5
3746,Danielle Norris,29,13.62,12
3747,Andrew Lynch,38,11.07,16
3748,Anna Lee,28,6.09,3
3749,Amy Leach,25,14.85,14
3750,Amy Perez,1,18.18,2
3751,Lauren Marshall,46,0.16,11
3752,Rachael Flores,14,5.6,3
3753,Christina Wilson,14,10.56,20
3754,Craig Daniels,18,18.41,12
3755,John Hudson,49,14.01,0
3756,Shannon Rodriguez,46,8.92,5
3757,Paula Lee,5,4.1,10
3758,Lisa Bryant,37,10.89,4
3759,Paul Guzman,7,15.77,18
3760,Christopher Hunter MD,35,13.04,16
3761,Elizabeth Camacho,12,13.95,12
3762,Donald Hoffman,24,17.75,14
3763,Jeremiah Rowland,21,15.63,0
3764,Katherine Flores,13,8.09,15
3765,Julie Martin,30,3.95,20
3766,Jeffrey Torres,8,6.03,12
3767,Jessica Little,17,0.74,13
3768,Catherine Maxwell,43,6.69,1
3769,Cindy Shaw,32,14.5,9
3770,Joseph Garcia,34,14.8,13
3771,Leon Duncan,41,2.52,8
3772,Christopher Miranda,21,19.84,20
3773,Sarah Bishop,39,5.68,3
3774,Tyler Zavala,25,1.86,19
3775,Rachel Chan,40,11.04,14
3776,Timothy Kennedy,26,10.43,16
3777,Elizabeth Thomas,38,15.14,11
3778,Hector Mcgee,8,3.2,15
3779,Jeffery Long,23,0.56,10
3780,Philip Powell,23,15.93,17
3781,Heather Trujillo,30,11.85,11
3782,Pamela Smith,40,4.83,3
3783,Christine Moran,12,15.48,5
3784,James Morris,44,14.53,13
3785,Erika Castro,46,19.74,17
3786,Daniel Shaw,20,2.21,12
3787,Ashley Sanchez,40,1.2,2
3788,John Griffith,38,7.46,4
3789,Wesley Williams,6,12.54,0
3790,Melissa Stout,44,7.09,10
3791,Mr. Lawrence Brooks,9,0.95,18
3792,Mark Hill,21,13.02,8
3793,Thomas Rodriguez,8,2.49,6
3794,Paul Nguyen,16,5.96,16
3795,Jennifer Hernandez,20,14.74,19
3796,Edwin Gonzalez,8,9.06,14
3797,David Armstrong,12,19.66,13
3798,Debbie Schmidt,24,16.11,1
3799,Alex Barton,45,19.78,14
3800,Richard Dawson,10,11.31,9
3801,Scott Stein,33,17.89,1
3802,Stephen Lopez,25,12.55,3
3803,Joel Cook,27,10.67,15
3804,Michele Scott,39,11.91,14
3805,Allison Wilson,9,7.01,11
3806,James Tucker,37,5.69,1
3807,Joseph Durham,25,15.7,19
3808,Alexis Kim,28,14.3,11
3809,Jonathan Yates,12,13.45,8
3810,Katherine Andrews,32,14.29,13
3811,Morgan Cunningham,41,10.39,10
3812,Phyllis Schmidt,35,4.95,9
3813,Sarah Miller,45,6.56,0
3814,Lisa Kaiser,42,11.65,17
3815,Pamela Jordan,12,16.46,8
3816,Jerry Gilmore,36,7.23,5
3817,Marie Jones,11,1.96,9
3818,Gina Rose,32,14.23,11
3819,Samantha Reynolds,19,16.57,13
3820,Kenneth Smith,9,1.64,0
3821,Alicia Perez,12,1.24,14
3822,David Walker,21,17.77,10
3823,Erin Ellis,29,9.53,9
3824,Patricia Andrews,40,8.92,20
3825,Spencer Camacho,4,7.39,1
3826,Raymond Harris,23,10.53,19
3827,Alexander Guzman,1,11.76,3
3828,Penny Fernandez,32,10.38,11
3829,Erin Stewart,9,7.9,1
3830,Daniel Turner,13,5.27,17
3831,Devin Mayer,25,9.98,12
3832,Henry Taylor,36,8.47,7
3833,Jessica Flowers,33,8.8,5
3834,Jeremy Manning,42,18.62,2
3835,Jamie Griffin,32,9.79,17
3836,Daniel James,27,19.47,3
3837,Anna Thompson,44,16.48,4
3838,Misty Martinez,32,2.89,4
3839,Barbara Burns,27,2.54,20
3840,Nicole Stewart,46,14.22,15
3841,William Marsh,29,2.59,13
3842,David Rodriguez,32,14.09,8
3843,Adam Lara,11,17.27,11
3844,Scott Gomez,6,2.36,14
3845,Sara Hamilton,37,4.25,19
3846,Elizabeth Key,2,9.47,7
3847,Mason Price,49,14.93,16
3848,Trevor Hill,15,18.88,18
3849,Erica Taylor,19,7.39,14
3850,Justin Anderson,3,19.04,1
3851,Michael Farmer,18,12.03,2
3852,Robert Cline,15,8.17,10
3853,Jacqueline Perry,35,2.42,11
3854,Christopher Mayer,19,11.44,1
3855,Natalie Patrick,11,0.81,4
3856,Shawn Rodriguez,50,3.07,19
3857,Jonathan Torres,30,7.43,20
3858,Susan Baker,37,19.82,3
3859,Richard Rivera,48,6.07,12
3860,Amanda Wiggins,50,9.72,16
3861,Amber Bennett,50,15.82,2
3862,Kelly Moore,32,2.84,10
3863,Steven Davis,36,11.79,20
3864,Ashley Alvarez DVM,33,0.97,9
3865,Kimberly Taylor,8,17.89,13
3866,Mallory Collins,37,17.78,12
3867,Steven Anderson,8,4.31,0
3868,Holly Austin,18,16.38,5
3869,Karen Goodman,50,9.78,8
3870,Christina Robinson,35,2.45,20
3871,Tom Perez,24,6.97,2
3872,Brandon Powell,35,17.41,13
3873,Ashley Perez,49,8.35,3
3874,Matthew Murphy,3,11.46,6
3875,Mary Meyer,49,11.32,18
3876,Sophia Wolf,47,18.01,8
3877,Javier Stanley,29,15.63,9
3878,Taylor Johnson,35,9.5,19
3879,Janice Williams,14,14.4,16
3880,Christopher Thomas,28,12.11,17
3881,Robert Martin,7,15.24,7
3882,Kenneth Webb,48,10.1,1
3883,Mark Montoya,42,9.22,11
3884,Jodi Lewis,49,9.0,18
3885,Kimberly Wilson,16,8.98,15
3886,Randy Bradshaw,20,17.33,6
3887,Steven Scott,3,6.5,13
3888,Katherine Dunn,29,16.0,8
3889,Mary Peterson,17,13.29,5
3890,Amy Diaz,23,8.19,8
3891,Traci Martinez,6,4.66,16
3892,Jim Rodriguez,29,7.91,1
3893,Elizabeth Marks,8,10.82,19
3894,Jeffrey Joyce,50,19.16,12
3895,Sean Wagner,16,17.8,5
3896,Todd Lutz,14,14.72,9
3897,Ryan Walker,48,12.92,8
3898,Nicholas Gomez,38,17.32,0
3899,Brittany Heath,45,14.14,13
3900,Rebecca Cox,23,11.44,6
3901,Travis Schmidt,46,15.92,0
3902,Brett Martin,40,14.15,13
3903,Lisa Bridges,41,11.22,4
3904,Brittany Dunlap,28,2.48,8
3905,Shannon Ramirez,11,11.19,8
3906,Tiffany Phillips,40,3.85,14
3907,Valerie English,9,12.37,19
3908,Chad Hurley,14,11.54,20
3909,David Peters,14,1.06,10
3910,Thomas Austin,4,11.4,3
3911,Amy Jenkins,37,3.79,7
3912,Rodney Duran,23,9.52,7
3913,Tiffany Sanchez,35,17.94,0
3914,Maria Myers,18,2.41,10
3915,Ruben Jones,39,18.72,7
3916,Desiree Stafford,35,3.59,2
3917,Patrick Blackburn,11,0.38,19
3918,Jeremy Chambers,21,15.74,9
3919,Alexandra Wilson,46,4.91,19
3920,Brian Fuller,19,14.11,14
3921,Matthew Evans,19,17.75,18
3922,Patrick Gibson,37,8.88,13
3923,William Lozano,18,16.14,20
3924,Dillon Travis,33,12.14,19
3925,Steven Rodriguez,44,8.04,10
3926,Kevin Walter,7,0.9,17
3927,Rebecca Blake,9,17.24,12
3928,Brian Bright,49,0.47,15
3929,Linda Cox,27,8.74,17
3930,Mary Copeland,4,8.3,0
3931,Jennifer Little,18,17.19,10
3932,Diana Ramsey,42,6.35,10
3933,David Romero,9,5.14,10
3934,Russell Bird,45,2.29,11
3935,Brian Shaffer,9,1.99,14
3936,Jon Garza,16,3.36,4
3937,Ashley Norman,10,2.88,14
3938,Kristina Monroe,46,5.11,15
3939,Joseph Schaefer,21,1.79,6
3940,Kyle Garza,16,6.14,17
3941,Tiffany Johnston,49,8.15,5
3942,Phillip Ward,44,3.38,12
3943,Stephanie Fisher,26,12.29,8
3944,Patrick Reed,32,6.51,12
3945,Sarah Berry,10,0.54,1
3946,Teresa Li,37,1.17,18
3947,Paula Caldwell,41,7.8,2
3948,Keith Johnson,18,6.4,20
3949,Annette Knapp,41,8.26,15
3950,Monica Atkinson,27,6.48,17
3951,Robert Cooper,25,7.51,11
3952,Danielle Griffin,29,16.55,2
3953,Jimmy Ritter,5,2.42,6
3954,Riley Clark,41,4.05,16
3955,Kimberly Morris,50,15.04,11
3956,Gregory Ochoa,6,11.72,9
3957,Shannon Cook,26,9.86,9
3958,Natalie Huff,33,15.05,10
3959,Ronald Garcia,48,7.7,14
3960,Margaret Edwards,18,2.3,14
3961,Cody Reyes III,45,1.21,0
3962,Heather Shaffer,24,9.3,4
3963,Nicole Chung,30,8.14,19
3964,Brian Perkins,32,9.68,18
3965,Melody Castro,21,8.15,5
3966,Kimberly Sanders,38,4.67,19
3967,Christina Davis,1,17.72,11
3968,Sherri Sullivan,50,5.38,18
3969,Mike Patel,47,19.27,13
3970,Thomas Garcia,6,13.5,13
3971,Robin Clay,47,4.93,0
3972,Kelly Miller,30,11.09,9
3973,Mrs. Amanda Kelley DDS,41,15.7,17
3974,Johnny Whitaker,43,6.09,15
3975,Mrs. Courtney Wong,45,8.13,7
3976,Adam Sanchez,23,1.68,12
3977,Logan Massey,5,12.72,17
3978,Juan Carroll,35,4.07,4
3979,Ryan Carpenter,26,19.36,12
3980,Stacy Werner,14,7.47,19
3981,Michelle Holden,28,19.71,3
3982,Deborah Wood,14,15.64,3
3983,Taylor Flores,32,10.75,12
3984,Tyler Taylor,18,8.48,6
3985,Victoria Wright,21,18.23,6
3986,Betty Pollard,19,9.03,3
3987,Katie Alvarez,22,0.02,18
3988,Robert Munoz,36,9.29,9
3989,Michelle Newman,37,16.59,5
3990,Victoria Marshall,9,5.78,5
3991,Amy Montgomery,37,19.44,12
3992,Jeffrey Benton Jr.,32,0.01,17
3993,Kristin Brown,22,18.67,13
3994,Sean Hernandez,44,9.64,11
3995,Ana Higgins,49,11.96,6
3996,Theresa Luna,4,16.79,13
3997,Katherine Padilla,3,7.6,19
3998,Victoria Lewis,7,7.03,8
3999,Joshua Leonard,41,12.64,10
4000,Kelly Liu,30,11.7,11
4001,Brianna Ryan,2,10.21,20
4002,Emily Smith,8,0.91,3
4003,Michelle Howard,11,14.78,20
4004,William Austin,29,11.26,20
4005,Monica Oconnor,30,6.01,10
4006,Kyle Blake,1,7.91,16
4007,Christopher Banks,28,2.46,17
4008,Bryan Davis DVM,13,2.79,17
4009,Tiffany Hughes,45,11.13,12
4010,Michael Taylor,9,5.59,7
4011,Brendan Kelly,42,8.64,12
4012,Sherry Porter,20,12.21,15
4013,James Perez,11,19.15,14
4014,Miss Gina Walton,18,6.37,9
4015,Alicia Obrien,6,13.64,14
4016,Mrs. Jacqueline Jackson,42,6.85,5
4017,Kendra Smith,24,5.23,5
4018,Alexander Stein,17,15.05,12
4019,Shannon Sosa,6,9.05,9
4020,Marc White,24,4.92,0
4021,Gregory Wiggins,43,19.66,17
4022,Linda Berry,42,6.83,10
4023,Michelle Hobbs,11,9.2,14
4024,Charles Fuentes,4,11.99,20
4025,Andrew Medina,26,0.32,5
4026,Teresa Aguirre,41,13.84,3
4027,Eddie Bailey,20,12.93,12
4028,Joseph Mccullough,47,0.04,18
4029,Mr. Zachary Mora DVM,45,9.53,20
4030,Kimberly Price,49,18.03,13
4031,Bruce Spencer,15,13.45,13
4032,Jacob Allen,28,8.26,13
4033,Chelsea Powell,42,17.91,6
4034,Thomas Morse,6,14.07,20
4035,Susan Zimmerman,46,15.25,0
4036,Annette Meyer,7,10.76,19
4037,Erica Rose,1,15.75,7
4038,Kim Long,14,12.98,4
4039,Christina Flores,31,1.55,19
4040,Craig Raymond,5,0.62,19
4041,Jeffrey Miller,9,16.64,16
4042,Brian Hoffman,38,13.43,2
4043,Elizabeth Gay,15,13.44,19
4044,Patricia Hale,34,7.06,18
4045,Amanda Arroyo,44,16.26,13
4046,Kevin Mccullough,29,16.55,0
4047,Margaret Stevenson,1,7.16,10
4048,Amber Turner,1,3.54,19
4049,Victor Williams,45,15.36,7
4050,Shelly Rodgers,22,13.94,5
4051,Cassandra Wood,8,0.17,18
4052,Susan Garcia,28,9.25,20
4053,Stephanie Joseph,45,18.72,15
4054,Dalton Clark,9,8.89,2
4055,Alexis Weeks,31,4.43,11
4056,Michael Glass,5,0.4,0
4057,David Cervantes,15,5.62,19
4058,Victoria Benitez,25,18.43,20
4059,Jacqueline Monroe,6,7.16,12
4060,Charles Sanchez,47,1.8,17
4061,Sonia Henderson,7,12.27,16
4062,Sharon Sims,7,6.06,6
4063,Shawn Doyle,21,14.36,5
4064,Michael Perry,24,4.69,14
4065,Donald Santana,20,9.88,11
4066,Katherine Greene,9,7.26,7
4067,Jennifer Dominguez,25,5.62,5
4068,Matthew Walker,50,18.09,15
4069,Ashley Barrera,49,14.14,6
4070,Clifford Murphy DVM,9,4.18,10
4071,Michael Arias,42,3.92,4
4072,Joshua Mitchell,44,16.42,9
4073,Ashley Wilson,10,7.92,2
4074,Stacey Clements,5,17.4,0
4075,Kathleen Martinez,34,11.38,6
4076,Julie Rodriguez MD,37,9.88,18
4077,Cathy Farmer,1,11.04,14
4078,Dana Gilbert,40,13.2,14
4079,Charles Harper,42,11.31,7
4080,Timothy Wang,11,13.65,19
4081,Daniel Stewart,29,11.3,14
4082,Tiffany Peterson,23,1.31,7
4083,Tammy Bell,47,2.56,5
4084,Mathew Myers,14,1.3,14
4085,Edgar Brown,41,5.19,16
4086,Cory Barrett,48,11.4,20
4087,Seth Jones,10,4.56,3
4088,Joseph Hawkins,27,10.46,19
4089,Victor Brown,40,15.65,10
4090,Jennifer Ferguson,44,3.84,5
4091,Carolyn Cantu,29,13.56,7
4092,Charles Garcia,14,19.84,14
4093,James Hart,6,13.86,2
4094,Patricia Wilson,7,10.66,0
4095,Mark Elliott,9,5.06,1
4096,Matthew Bartlett,49,11.2,13
4097,Maria Campbell,8,9.08,16
4098,Joanna Adkins,38,18.76,15
4099,Lisa Reed,47,12.82,12
4100,Jordan Calhoun MD,25,18.86,2
4101,Heather Thomas,23,1.04,13
4102,Carrie Coffey,28,18.78,8
4103,Dr. Isabel Smith PhD,21,8.65,17
4104,Joe Page,9,19.9,3
4105,Crystal Morales,16,5.48,19
4106,Heather Mcmahon,18,13.6,20
4107,Jason Quinn,42,9.33,17
4108,James Cox,6,7.23,0
4109,James Cummings,16,15.18,14
4110,Daniel Lee,36,17.68,15
4111,Shane Hopkins,39,4.49,1
4112,Stephanie Kelley,39,5.56,9
4113,Jennifer Schneider,47,8.4,12
4114,Charles Rodriguez,39,8.98,1
4115,Elizabeth Wall,19,0.1,11
4116,Loretta Williams,50,3.89,12
4117,Juan Moore,45,1.64,16
4118,Joseph White,2,11.44,20
4119,Michael Cruz,43,0.51,20
4120,Denise Reese,20,14.75,14
4121,Brittney Morales,14,19.56,13
4122,Christina Jenkins,34,8.48,3
4123,Sean Anderson,39,1.49,3
4124,Emily Fitzpatrick,33,5.0,4
4125,Nancy Liu,13,3.29,8
4126,Rachel Miller,48,6.22,18
4127,Scott Brown,26,12.52,3
4128,Emily Winters,19,1.93,5
4129,Chris Lewis,42,9.6,11
4130,Heidi Blankenship,4,16.16,13
4131,Sandra Alvarez,16,11.85,10
4132,Donna Garcia,32,12.53,4
4133,Stephanie Hernandez,25,6.69,7
4134,Joseph Montgomery,8,5.01,15
4135,Juan Harrison,16,2.16,6
4136,Miss Stephanie Cherry,32,4.77,8
4137,Bridget Wallace,41,6.82,3
4138,Brandy James,39,1.09,10
4139,Christopher Smith,5,6.67,20
4140,Sabrina Galvan,34,15.88,2
4141,Catherine Shannon,1,18.87,14
4142,Theresa Knight,24,15.51,15
4143,Victoria Tanner,21,12.39,7
4144,Chad Evans,9,15.28,8
4145,Chase Haney,25,12.51,10
4146,Maureen Nixon,37,11.58,9
4147,Michael Rush,27,1.71,14
4148,Larry Lloyd,24,1.21,10
4149,Steven Butler,35,0.67,14
4150,Samuel Lee,44,6.27,8
4151,Joseph Moon,12,16.95,18
4152,Taylor Williams II,49,1.3,8
4153,Jerry Hamilton,31,2.55,19
4154,Paul Wolf,50,18.38,1
4155,Bobby Arnold,5,8.84,4
4156,William Weber,2,6.03,4
4157,Alicia James,38,12.52,16
4158,Jamie Johnson,5,1.32,9
4159,Melissa Rogers,1,13.55,0
4160,Sarah Mueller,17,11.19,7
4161,Gordon Hahn,14,5.9,11
4162,Kristen Burns,3,7.63,18
4163,Thomas Sellers,4,1.92,11
4164,Melvin Flores,26,15.04,9
4165,Ashley Cochran,33,4.66,9
4166,Ashley Jones,19,11.99,5
4167,Christian Solis,41,13.19,18
4168,Sharon Smith,46,0.21,20
4169,Robert Berg,33,7.68,9
4170,Brooke Sims,50,15.9,15
4171,Julia Marks,27,17.6,14
4172,Ashley Martinez,28,12.38,9
4173,Christina Reese,45,6.79,4
4174,Brandon Bean,26,18.75,4
4175,Rickey Hall,6,15.66,4
4176,Bobby Flores,41,9.08,19
4177,Karen Gonzalez,35,6.56,9
4178,Lisa Lopez MD,35,3.85,12
4179,Sharon Brown,40,2.05,8
4180,Aaron Thompson,10,11.9,20
4181,Charles Weaver,18,1.35,7
4182,Melissa Warner,6,15.79,0
4183,Cody Morris,20,3.87,6
4184,Carla Reid DDS,6,11.46,18
4185,Katie Mitchell,33,12.75,9
4186,Roger Moss,14,5.13,4
4187,Mary Donaldson,10,8.42,18
4188,Paul Brown,35,14.49,0
4189,Gregory Quinn,21,8.89,8
4190,Sabrina Miller,26,4.86,11
4191,Michelle Smith,38,15.94,16
4192,Anita Chapman,41,1.21,16
4193,Heather Becker,49,6.23,12
4194,Andrea Baker,42,8.72,15
4195,Joanne Harmon,44,19.19,19
4196,Mr. Phillip Edwards,42,15.09,5
4197,Mrs. Laurie Williams MD,5,6.22,11
4198,Joel Mclean,20,17.7,20
4199,Valerie Ford,45,15.51,4
4200,Jodi Thomas,28,2.95,18
4201,Jennifer Johnson,47,6.17,16
4202,Eugene Fritz,16,6.86,10
4203,Jennifer Smith,4,7.38,16
4204,Mary Thompson,16,0.16,11
4205,Catherine Davis,6,11.73,12
4206,Chris Rogers,28,13.57,15
4207,James Torres,8,1.15,20
4208,Kirsten Perez,30,10.14,5
4209,Dr. Jeffrey Valentine,40,16.7,16
4210,Wayne Brown,39,17.17,15
4211,Andrea Morris,4,8.44,5
4212,Dylan Young,20,3.91,15
4213,Regina Butler,43,4.01,12
4214,Eric Moore,48,18.17,0
4215,Melinda Patterson,43,15.71,2
4216,Carl Campbell,48,6.83,10
4217,Renee Shields,12,13.36,7
4218,Wesley Brown,8,13.9,9
4219,Jason Clark,1,19.64,6
4220,David Wiggins,46,12.0,7
4221,Thomas Kaufman,9,6.62,4
4222,Kristen Ray,45,11.57,8
4223,Cory Martinez,1,19.26,19
4224,Mark Maddox,11,12.32,3
4225,Kevin Young,32,8.37,20
4226,Katherine Harrison,23,3.25,6
4227,Jorge Davis,34,9.09,11
4228,Loretta Miller,34,15.78,15
4229,Lance Macdonald DVM,47,0.84,14
4230,Jerry Waters,17,4.39,18
4231,Desiree Thomas,11,0.07,20
4232,Amy Wright,24,4.46,0
4233,Erin Summers,9,4.61,16
4234,Mr. Don Flores,48,12.48,7
4235,Miss Kimberly Holloway,50,4.78,6
4236,Tina Harper,18,14.69,11
4237,Nicholas Moss,47,19.05,1
4238,Robert Campbell,8,6.63,12
4239,Jenny Cardenas,50,14.8,20
4240,Dean Thomas,2,4.11,3
4241,Matthew Farmer,22,3.68,10
4242,John Browning,28,19.8,16
4243,Mario Peters,18,7.26,2
4244,Olivia Rodriguez,34,1.47,8
4245,Donald Mccarthy,5,0.6,17
4246,Christopher Anderson,17,2.3,17
4247,Becky Parrish,46,5.81,17
4248,Jackie Stewart,37,3.89,2
4249,Krista Fuller,41,11.71,1
4250,Jennifer Nguyen,5,15.31,14
4251,Amanda Campbell,32,0.88,18
4252,Laura Ware,30,0.59,16
4253,Mitchell Anderson,33,3.96,7
4254,Barry Hernandez,24,3.48,7
4255,Teresa Young,4,17.71,8
4256,Valerie Morgan,32,14.38,5
4257,Paul Vasquez,37,6.8,20
4258,Kelly May,11,11.09,7
4259,Christopher Carson,24,3.57,7
4260,Joan Wilson,11,0.43,14
4261,Debbie Allen,17,16.86,5
4262,Kristin Williams,50,18.21,1
4263,Courtney Williams,7,0.42,19
4264,David Hernandez,37,13.55,8
4265,Kathryn Morris,44,7.58,17
4266,Meagan Smith,47,15.75,8
4267,Katherine Caldwell,8,2.22,2
4268,Krista Williams,15,18.72,6
4269,Christine Aguilar,48,6.1,2
4270,Michael Perkins,33,4.8,4
4271,Steven Martin,1,16.19,16
4272,Joshua Herman,3,13.22,9
4273,Diana Hawkins,1,18.82,1
4274,Caitlin Harris,16,19.54,6
4275,Felicia Murphy,3,19.95,7
4276,Bryan Mitchell,31,17.63,7
4277,Larry Curtis,24,17.57,18
4278,Jennifer Lopez,25,1.31,18
4279,Robert Newton,10,2.89,15
4280,Christina Hudson,12,18.48,14
4281,Sandra Craig,3,15.9,3
4282,Sabrina Ward,36,3.83,17
4283,Mark Knight,46,7.56,1
4284,Darlene Dixon,48,7.49,10
4285,Daniel White,42,11.99,20
4286,Jonathan Cortez,27,19.54,2
4287,Judith Myers,15,4.89,6
4288,Tammie Castillo,21,0.92,15
4289,Rebecca Estrada,16,12.32,3
4290,Angela Rodriguez,27,3.78,14
4291,Andre Williams,47,10.71,2
4292,Donald Smith,21,15.79,15
4293,Nicholas Ali,18,6.55,6
4294,Jacob Brewer,5,1.07,3
4295,Natalie Watson,37,15.91,17
4296,Matthew Evans,24,17.46,18
4297,Bryan Thomas,8,17.03,6
4298,Timothy Lucero,33,19.37,19
4299,Barbara Fields,44,17.72,15
4300,Rebecca Beard,4,4.18,9
4301,Carrie Rodriguez,12,1.63,18
4302,Jordan Tanner,15,9.41,0
4303,Denise Johnson,34,13.27,18
4304,Amy Holt,3,1.3,13
4305,James Bennett,26,10.17,3
4306,Jeffrey Owens,5,15.03,14
4307,Adam Merritt,30,12.9,20
4308,Tina Walter,19,10.18,6
4309,Michelle Harris,50,9.97,18
4310,Michael Richmond,20,9.29,20
4311,Michael Patrick,21,6.44,19
4312,Amanda Hart DVM,6,7.48,14
4313,Michele Conner,36,13.89,0
4314,Natalie Mitchell,30,14.31,8
4315,Jacob Hoover,1,9.9,13
4316,Jacqueline Winters,24,5.37,19
4317,Kimberly Flores,13,8.02,8
4318,Jennifer Carpenter,19,18.42,15
4319,William Saunders,37,11.68,20
4320,Michael Preston,20,0.73,5
4321,Jennifer Ali,48,4.39,10
4322,David Taylor,40,4.06,16
4323,Maria Hayes,16,17.26,15
4324,Melanie Preston,30,7.92,16
4325,Thomas Mcgrath,24,6.12,9
4326,Glenn Chen,38,17.77,20
4327,Sarah Berry,32,11.43,9
4328,Rebecca Summers,50,18.71,8
4329,Rodney Gilmore,50,7.48,17
4330,Kimberly Stone DDS,13,11.01,7
4331,Joshua Dunlap,47,2.69,10
4332,Melinda French,35,1.68,8
4333,Gabriel Copeland MD,49,8.89,17
4334,Kelly Weiss,16,7.03,16
4335,Gregory Russell,10,11.68,9
4336,Ashley Bowman,1,9.31,20
4337,Ruben Woodard,27,12.42,14
4338,Aaron Leon,2,8.52,3
4339,Ashley Thomas,15,9.35,5
4340,Travis Allen,35,8.18,15
4341,Roger Weaver,23,16.09,0
4342,Robert Johnson,41,6.34,10
4343,Bryan Lopez,45,7.65,16
4344,Andrea King,1,3.59,15
4345,Jennifer Howard,22,4.68,15
4346,Michael Evans,1,12.91,5
4347,Daniel Patterson,49,7.18,5
4348,Karen Mendez,43,1.65,2
4349,John Johnson,25,16.85,13
4350,Andre Haynes,48,10.26,9
4351,Janet Ryan,47,12.87,3
4352,Michael Oliver,20,15.72,14
4353,Wesley Henry,7,18.53,10
4354,Andrew Freeman,14,1.97,20
4355,Karen Stephens,34,1.43,17
4356,Nathaniel Baldwin,16,0.77,5
4357,Jordan Curry,27,4.01,6
4358,William Johnson,32,3.93,3
4359,Richard Bond,4,6.58,7
4360,Jason Smith,10,6.05,6
4361,Scott Norman,46,16.31,9
4362,Jill Shaw,18,13.67,16
4363,Michael Price,6,5.49,9
